x,y,beta,gamma,rx,ry
0,0,0.951791,1.92285,0.237426,0.293942
0,1,0.965688,1.95264,0.242614,0.293967
0,2,0.980745,1.98511,0.248276,0.294005
0,3,0.995715,2.02799,0.256105,0.293255
0,4,1.01615,2.07869,0.265316,0.292979
0,5,1.04019,2.13722,0.276047,0.292847
0,6,1.06308,2.19311,0.286414,0.292832
0,7,1.08757,2.25828,0.298754,0.292605
0,8,1.11375,2.32845,0.312147,0.292453
0,9,1.13949,2.39105,0.324055,0.292724
0,10,1.16386,2.44677,0.334834,0.293301
0,11,1.1906,2.50346,0.345835,0.294208
0,12,1.2081,2.55214,0.355477,0.294358
0,13,1.22562,2.59616,0.364198,0.294732
0,14,1.24056,2.6338,0.3717,0.295151
0,15,1.25394,2.67186,0.379352,0.295537
0,16,1.26954,2.70817,0.386571,0.296065
0,17,1.28178,2.73179,0.391243,0.296646
1,0,0.93241,1.88537,0.231181,0.293488
1,1,0.946995,1.91948,0.237114,0.29329
1,2,0.96182,1.95532,0.243385,0.292997
1,3,0.977995,2.00089,0.251594,0.292217
1,4,0.999349,2.0531,0.261072,0.292048
1,5,1.02489,2.11644,0.272682,0.291906
1,6,1.04985,2.18016,0.284529,0.291783
1,7,1.07745,2.25409,0.298458,0.291567
1,8,1.10511,2.3292,0.312744,0.291434
1,9,1.13068,2.39791,0.325906,0.291511
1,10,1.15409,2.45663,0.337254,0.291916
1,11,1.17879,2.51678,0.349004,0.292586
1,12,1.19837,2.56471,0.3584,0.293125
1,13,1.21672,2.60868,0.367078,0.293727
1,14,1.23466,2.65189,0.375654,0.294404
1,15,1.25105,2.69131,0.383515,0.295058
1,16,1.26835,2.72828,0.390844,0.295801
1,17,1.28259,2.75365,0.395816,0.296498
2,0,0.909849,1.84227,0.224057,0.292945
2,1,0.922529,1.87499,0.229782,0.292502
2,2,0.936917,1.91148,0.236178,0.292062
2,3,0.956657,1.96292,0.245319,0.291468
2,4,0.979041,2.02148,0.255905,0.290997
2,5,1.00556,2.09041,0.268462,0.290665
2,6,1.032,2.16304,0.282051,0.290344
2,7,1.06299,2.24922,0.298248,0.290047
2,8,1.09302,2.33348,0.314228,0.289889
2,9,1.12011,2.41222,0.329306,0.289854
2,10,1.14241,2.47431,0.341341,0.290133
2,11,1.16605,2.53824,0.353875,0.290805
2,12,1.18469,2.58506,0.363045,0.29147
2,13,1.20376,2.63,0.3719,0.292347
2,14,1.22459,2.67792,0.38138,0.293378
2,15,1.24377,2.71877,0.389466,0.294371
2,16,1.26345,2.75803,0.397225,0.295388
2,17,1.27941,2.78559,0.402623,0.29627
3,0,0.884016,1.79189,0.215954,0.292485
3,1,0.894754,1.8206,0.220882,0.29198
3,2,0.906329,1.85202,0.226389,0.291426
3,3,0.925078,1.90261,0.235468,0.290734
3,4,0.948607,1.96796,0.24721,0.289916
3,5,0.977243,2.04688,0.261586,0.289298
3,6,1.00593,2.12831,0.276611,0.288757
3,7,1.03975,2.22432,0.294509,0.288386
3,8,1.07414,2.3215,0.312821,0.288298
3,9,1.10644,2.41511,0.330603,0.288355
3,10,1.13157,2.48649,0.344287,0.288604
3,11,1.15574,2.55147,0.35694,0.28938
3,12,1.17426,2.59777,0.365973,0.290187
3,13,1.19348,2.64461,0.375237,0.291261
3,14,1.21561,2.69657,0.38553,0.292518
3,15,1.23661,2.7402,0.394151,0.293751
3,16,1.26072,2.78281,0.402509,0.295151
3,17,1.28241,2.81302,0.408335,0.296397
4,0,0.856126,1.73636,0.207123,0.292099
4,1,0.866277,1.76463,0.211959,0.291466
4,2,0.873362,1.78846,0.216258,0.290695
4,3,0.888989,1.8335,0.224332,0.28986
4,4,0.913144,1.90306,0.23678,0.288823
4,5,0.944632,1.99313,0.252986,0.287836
