x,y,beta,gamma,rx,ry
0,0,0.968237,1.94967,0.241838,0.294707
0,1,0.981599,1.97736,0.246607,0.294886
0,2,0.995988,2.01584,0.253596,0.294309
0,3,1.01336,2.06379,0.262412,0.293595
0,4,1.03464,2.11489,0.271732,0.293417
0,5,1.05756,2.1649,0.280874,0.293673
0,6,1.07635,2.2206,0.291424,0.293007
0,7,1.10184,2.28629,0.30383,0.292825
0,8,1.12737,2.34529,0.314926,0.293084
0,9,1.14859,2.38935,0.323274,0.293701
0,10,1.16793,2.43496,0.33217,0.294111
0,11,1.19366,2.49395,0.343746,0.294792
0,12,1.21418,2.54761,0.354368,0.295121
0,13,1.23501,2.59712,0.364178,0.295696
0,14,1.25386,2.64522,0.373804,0.296145
0,15,1.27121,2.69202,0.383184,0.296581
0,16,1.28479,2.72599,0.389982,0.296984
0,17,1.29743,2.74431,0.393541,0.297561
1,0,0.947684,1.91186,0.235607,0.294124
1,1,0.962707,1.94639,0.241572,0.293996
1,2,0.979578,1.99084,0.249568,0.293401
1,3,0.999512,2.04188,0.25874,0.292855
1,4,1.01994,2.09464,0.268338,0.292408
1,5,1.04319,2.15085,0.278699,0.292376
1,6,1.06579,2.21135,0.289992,0.292006
1,7,1.09249,2.27743,0.302396,0.292026
1,8,1.11628,2.33593,0.313407,0.292118
1,9,1.13747,2.38638,0.323104,0.292551
1,10,1.15792,2.43793,0.333141,0.292908
1,11,1.1832,2.50278,0.345924,0.293518
1,12,1.20597,2.56248,0.35773,0.29411
1,13,1.22737,2.61788,0.368742,0.29476
1,14,1.24808,2.67107,0.379347,0.295433
1,15,1.26693,2.71796,0.388717,0.296073
1,16,1.28267,2.75185,0.395463,0.296705
1,17,1.29371,2.77136,0.399307,0.297216
2,0,0.923389,1.86689,0.228187,0.293447
2,1,0.937988,1.90324,0.234511,0.29308
2,2,0.956527,1.9505,0.242887,0.292552
2,3,0.978501,2.00705,0.25299,0.291959
2,4,1.00009,2.06381,0.263258,0.291419
2,5,1.02472,2.12721,0.274905,0.291126
2,6,1.05053,2.19447,0.287374,0.290881
2,7,1.0774,2.26333,0.30022,0.290803
2,8,1.10155,2.32491,0.311805,0.290881
2,9,1.1242,2.38538,0.323476,0.291166
2,10,1.14585,2.4445,0.335014,0.291511
2,11,1.1735,2.52031,0.349941,0.292226
2,12,1.19675,2.58543,0.362798,0.292846
2,13,1.21806,2.64333,0.374317,0.293624
2,14,1.2395,2.69802,0.385195,0.294508
2,15,1.25944,2.74358,0.394259,0.295394
2,16,1.27782,2.7773,0.400912,0.296286
2,17,1.29308,2.79525,0.404351,0.297049
3,0,0.893812,1.80746,0.218432,0.293116
3,1,0.906792,1.8414,0.224292,0.292624
3,2,0.924227,1.88726,0.232332,0.291962
3,3,0.947647,1.94921,0.243356,0.291173
3,4,0.97167,2.0156,0.255187,0.290217
3,5,0.999139,2.08767,0.268367,0.289833
3,6,1.0274,2.16346,0.282324,0.289477
3,7,1.05587,2.23911,0.296304,0.289269
3,8,1.08316,2.3133,0.310357,0.289374
3,9,1.10995,2.3885,0.324773,0.289595
3,10,1.13288,2.45645,0.338029,0.289905
3,11,1.16327,2.5414,0.354705,0.290857
3,12,1.18753,2.61082,0.368393,0.29166
3,13,1.20922,2.6707,0.380288,0.292623
3,14,1.22986,2.72295,0.39063,0.293621
3,15,1.24805,2.76401,0.398808,0.294604
3,16,1.26617,2.79567,0.405024,0.295614
3,17,1.28161,2.81698,0.409171,0.296519
4,0,0.862871,1.74417,0.208287,0.292897
4,1,0.876397,1.77842,0.214023,0.292455
4,2,0.892017,1.82139,0.221458,0.291626
4,3,0.91455,1.8833,0.232498,0.290667
4,4,0.943302,1.96234,0.246524,0.289582
4,5,0.973211,2.04508,0.261299,0.288638
4,6,1.00141,2.12586,0.276154,0.288025
4,7,1.03093,2.20993,0.291672,0.287594
4,8,1.06183,2.29849,0.308382,0.287605
4,9,1.09319,2.39132,0.326136,0.287816
4,10,1.11817,2.46747,0.340922,0.288215
4,11,1.1514,2.56033,0.35907,0.289479
4,12,1.17802,2.63439,0.373626,0.290618
4,13,1.20034,2.69428,0.385471,0.291754
4,14,1.2187,2.74273,0.395074,0.292847
4,15,1.23443,2.77969,0.402415,0.293816
4,16,1.24854,2.80748,0.407901,0.294779
4,17,1.25957,2.8271,0.411781,0.295532
5,0,0.832318,1.67937,0.197976,0.29294
5,1,0.846011,1.71316,0.20347,0.292547
5,2,0.857947,1.75091,0.210152,0.291383
5,3,0.877407,1.80756,0.220223,0.290231
5,4,0.905976,1.8884,0.23452,0.288936
5,5,0.940384,1.98529,0.25173,0.287741
5,6,0.97322,2.08149,0.269007,0.286695
5,7,1.00458,2.17571,0.286108,0.285824
5,8,1.03896,2.27885,0.305678,0.285971
5,9,1.07436,2.39027,0.326927,0.28607
5,10,1.1,2.47378,0.343063,0.28638
5,11,1.1353,2.5733,0.362409,0.287989
5,12,1.1637,2.6512,0.37762,0.289427
5,13,1.18695,2.71236,0.389628,0.290854
5,14,1.20476,2.76035,0.39912,0.292043
5,15,1.21723,2.79379,0.405763,0.292948
5,16,1.2291,2.82173,0.411311,0.293974
5,17,1.23749,2.84108,0.415156,0.294716
6,0,0.800031,1.60976,0.187142,0.293139
6,1,0.810795,1.64003,0.192177,0.292408
6,2,0.820107,1.67076,0.197504,0.291308
6,3,0.836368,1.72155,0.206504,0.289941
6,4,0.861197,1.79561,0.219576,0.288401
6,5,0.897007,1.89764,0.23756,0.287026
6,6,0.936923,2.01432,0.258284,0.285824
6,7,0.978512,2.13617,0.280237,0.285072
6,8,1.02016,2.26444,0.304174,0.284925
6,9,1.05898,2.39233,0.328345,0.284794
6,10,1.08706,2.48513,0.346079,0.285228
6,11,1.11965,2.58706,0.365866,0.286662
6,12,1.14789,2.66722,0.381453,0.288275
6,13,1.17159,2.72864,0.393455,0.289908
6,14,1.1899,2.77542,0.402646,0.291286
6,15,1.20164,2.80964,0.409461,0.292416
6,16,1.21248,2.84224,0.415959,0.29355
6,17,1.21901,2.86327,0.420166,0.294301
7,0,0.764656,1.53127,0.175283,0.293677
7,1,0.772147,1.55877,0.179922,0.292375
7,2,0.781233,1.58466,0.184103,0.29165
7,3,0.790985,1.62613,0.191692,0.289671
7,4,0.80958,1.68775,0.202428,0.287766
7,5,0.840362,1.77763,0.218199,0.286403
7,6,0.884661,1.90681,0.240995,0.285191
7,7,0.939292,2.06701,0.269701,0.284425
7,8,0.994223,2.23463,0.300311,0.283968
7,9,1.04039,2.38353,0.327928,0.283822
7,10,1.07172,2.49414,0.348879,0.284166
7,11,1.10479,2.60664,0.370599,0.285609
7,12,1.1303,2.68551,0.385816,0.287035
7,13,1.15199,2.74254,0.39692,0.288738
7,14,1.17088,2.78988,0.406197,0.290443
7,15,1.18448,2.82804,0.413739,0.291886
7,16,1.19741,2.86374,0.420802,0.293311
7,17,1.20908,2.89151,0.426273,0.294478
8,0,0.725339,1.4532,0.164429,0.293202
8,1,0.731712,1.47379,0.167809,0.292411
8,2,0.737017,1.49598,0.171537,0.291116
8,3,0.744768,1.53036,0.177633,0.289279
8,4,0.75997,1.58237,0.186543,0.287454
8,5,0.787033,1.65955,0.199401,0.286097
8,6,0.830636,1.78826,0.222402,0.285179
8,7,0.89599,1.98123,0.256606,0.284204
8,8,0.966364,2.19071,0.294116,0.283594
8,9,1.02332,2.36701,0.32601,0.283326
8,10,1.05904,2.50159,0.351389,0.283789
8,11,1.09253,2.62793,0.375539,0.28501
8,12,1.11444,2.70322,0.389992,0.286178
8,13,1.13119,2.75468,0.400052,0.287792
8,14,1.14739,2.80137,0.409244,0.28959
8,15,1.16156,2.83995,0.41682,0.29125
8,16,1.17416,2.87283,0.423273,0.292662
8,17,1.18293,2.89399,0.427414,0.293632
9,0,0.688474,1.37567,0.154066,0.293365
9,1,0.693373,1.39297,0.15689,0.292541
9,2,0.694443,1.4087,0.159761,0.290858
9,3,0.697806,1.43439,0.16443,0.28879
9,4,0.707359,1.472,0.170837,0.287023
9,5,0.730638,1.53791,0.182073,0.286066
9,6,0.772533,1.65944,0.203138,0.285218
9,7,0.840908,1.86321,0.238861,0.284329
9,8,0.922912,2.10717,0.281833,0.283694
9,9,0.99405,2.33159,0.32186,0.283432
9,10,1.04068,2.50184,0.353027,0.283682
9,11,1.07664,2.6445,0.379822,0.284751
9,12,1.09444,2.72179,0.394552,0.285495
9,13,1.10684,2.76937,0.403819,0.28692
9,14,1.11856,2.8121,0.412276,0.288606
9,15,1.13051,2.84822,0.419362,0.29027
9,16,1.14186,2.87665,0.424888,0.291588
9,17,1.14597,2.89383,0.428283,0.292364
10,0,0.642835,1.28724,0.143465,0.292659
10,1,0.644396,1.29913,0.145648,0.291576
10,2,0.640872,1.30356,0.146936,0.290083
10,3,0.640022,1.31755,0.149631,0.288229
10,4,0.644238,1.34046,0.153332,0.286645
10,5,0.66055,1.38708,0.1612,0.285933
10,6,0.699257,1.49807,0.18003,0.285258
10,7,0.76953,1.70857,0.216217,0.284498
10,8,0.862303,1.98836,0.264532,0.283837
10,9,0.951153,2.27405,0.314565,0.283454
10,10,1.01239,2.49726,0.354394,0.28351
10,11,1.05177,2.66342,0.384983,0.284418
10,12,1.06831,2.74449,0.40013,0.28492
10,13,1.07631,2.78932,0.408855,0.286064
10,14,1.08314,2.82554,0.416055,0.287577
10,15,1.09037,2.85708,0.422269,0.289052
10,16,1.09671,2.88352,0.427447,0.290326
10,17,1.09886,2.9009,0.43087,0.291134
11,0,0.559665,1.12672,0.127899,0.29152
11,1,0.561432,1.13547,0.128978,0.290864
11,2,0.559025,1.139,0.129338,0.289685
11,3,0.561832,1.15613,0.131327,0.288208
11,4,0.570268,1.18545,0.134698,0.286657
11,5,0.58684,1.22831,0.140902,0.286078
11,6,0.622472,1.3279,0.156756,0.285286
11,7,0.694402,1.54226,0.192785,0.284895
11,8,0.793375,1.84791,0.244648,0.284212
11,9,0.90031,2.19847,0.304664,0.283586
