x,y,beta,gamma,rx,ry
0,0,0.0838186,0.159781,0.056051,0.293828
0,1,0.110532,0.216619,0.0578223,0.29308
0,2,0.139905,0.280633,0.0600962,0.292006
0,3,0.166421,0.340208,0.0623766,0.290725
0,4,0.190393,0.394434,0.0651389,0.289543
0,5,0.217033,0.454901,0.0685044,0.288217
0,6,0.247274,0.520675,0.0723822,0.287251
0,7,0.281656,0.596055,0.0774456,0.286123
0,8,0.313287,0.665516,0.0821036,0.285053
0,9,0.343447,0.722584,0.086216,0.285542
0,10,0.368273,0.767694,0.0894408,0.285845
0,11,0.388109,0.80321,0.0929345,0.283389
0,12,0.402621,0.826485,0.0951958,0.273795
0,13,0.404913,0.824183,0.0941095,0.253345
0,14,0.388506,0.783272,0.089306,0.223628
0,15,0.353496,0.708069,0.0804758,0.188927
0,16,0.306205,0.611392,0.0687805,0.155386
0,17,0.252434,0.502366,0.0603635,0.120754
0,18,0.204275,0.39909,0.047446,0.0964437
0,19,0.153688,0.301356,0.0394815,0.0725192
0,20,0.112007,0.216071,0.0318992,0.0505697
0,21,0.0787869,0.14984,0.0206872,0.0325232
0,22,0.0506176,0.10591,0.0166899,0.0256602
0,23,0.0374052,0.0723769,0.0149201,0.0218495
0,24,0.0272739,0.0491113,0.00944986,0.0172492
0,25,0.0164666,0.0269236,0.00467152,0.00811814
0,26,0.00866231,0.0199769,0.00380255,0.00977818
0,27,0.00635579,0.00595855,0.0062113,0.00867913
0,28,0.00387436,0.00811219,0.00295721,0.00695299
0,29,0.00703236,0.00737049,0.00785454,0.00727573
0,30,0.0050501,0.00380187,0.00341209,1.65786e-05
0,31,0.0022334,0.00136779,0.00930781,0.00901068
0,32,0.0003,0.0044,0.0087,0.0041
0,33,0.0066,0.0005,0.0076,0.0085
0,34,0.0072,0,0.0057,0.0007
0,35,0.0003,0.0015,0.0084,0.0024
1,0,0.112365,0.217487,0.0577546,0.29358
1,1,0.130754,0.254064,0.0588317,0.293539
1,2,0.154501,0.308622,0.0610274,0.292172
1,3,0.17714,0.362539,0.0633205,0.290533
1,4,0.19809,0.409982,0.0657275,0.289488
1,5,0.222053,0.46281,0.0689143,0.288595
1,6,0.254708,0.534124,0.0734972,0.287533
1,7,0.291558,0.615314,0.0788759,0.286238
1,8,0.328039,0.690211,0.0841812,0.285916
1,9,0.361066,0.755186,0.0888742,0.286089
1,10,0.390952,0.810297,0.0934933,0.286764
1,11,0.420539,0.864107,0.0985926,0.286547
1,12,0.449251,0.915095,0.103843,0.28265
1,13,0.471528,0.952543,0.107879,0.271259
1,14,0.472891,0.949083,0.107094,0.252407
1,15,0.450923,0.898733,0.101759,0.224397
1,16,0.406102,0.807062,0.0926951,0.193838
1,17,0.346407,0.687718,0.0778841,0.158461
1,18,0.282106,0.552464,0.0633613,0.126782
1,19,0.214182,0.42761,0.0526501,0.0912083
1,20,0.163729,0.317408,0.035564,0.0720743
1,21,0.112079,0.224701,0.0294106,0.0472694
1,22,0.0792498,0.15429,0.0190833,0.028876
1,23,0.0514285,0.101941,0.0119049,0.023453
1,24,0.0308122,0.0675265,0.00893889,0.0135926
1,25,0.0216157,0.0410859,0.0106444,0.0152593
1,26,0.0151017,0.0291512,0.00914444,0.00871211
1,27,0.00908135,0.0128002,0.00606504,0.00521643
1,28,0.00593074,0.0105239,0.0030584,0.00714118
1,29,0.00533576,0.00897825,0.00970166,0.0013424
1,30,0.00813941,0.00298282,0.00123424,0.00164463
1,31,0.000193722,0.00258851,0.00692224,0.000429843
1,32,0.0004,0.0089,0.0024,0.0033
1,33,0.0036,0.009,0.002,0.0083
1,34,0.0079,0.0089,0.0032,0.0029
1,35,0.0031,0.0081,0.0064,0.0066
2,0,0.146059,0.282967,0.0598509,0.293783
2,1,0.158058,0.308429,0.0607099,0.293482
2,2,0.174935,0.34724,0.062444,0.292506
2,3,0.192446,0.390551,0.0645663,0.290961
2,4,0.207845,0.429973,0.0665935,0.289375
2,5,0.231104,0.478595,0.0698988,0.289006
2,6,0.266859,0.554957,0.0751865,0.288169
2,7,0.308717,0.644005,0.0814602,0.287259
2,8,0.35051,0.728967,0.0875956,0.287031
2,9,0.38861,0.804539,0.0935777,0.287155
2,10,0.423343,0.870738,0.0991084,0.287675
2,11,0.458869,0.934979,0.105218,0.288434
2,12,0.498171,1.00656,0.11298,0.287585
2,13,0.536622,1.07552,0.120415,0.28303
2,14,0.555887,1.10688,0.123652,0.273194
2,15,0.549861,1.08955,0.121592,0.256093
2,16,0.515466,1.01794,0.113992,0.230439
2,17,0.455185,0.897371,0.100644,0.198394
2,18,0.379113,0.744492,0.0878318,0.159595
2,19,0.296107,0.585279,0.0709148,0.121476
2,20,0.218754,0.433843,0.0511862,0.0903241
2,21,0.162289,0.306709,0.0373828,0.0645029
2,22,0.110785,0.211267,0.0276453,0.0454196
2,23,0.072537,0.140176,0.0227535,0.0291828
2,24,0.0467166,0.0953057,0.015611,0.0163562
2,25,0.0322972,0.0600135,0.0123636,0.0128296
2,26,0.0163931,0.0360756,0.00840207,0.00959507
2,27,0.00913153,0.0177383,0.00576243,0.00475843
2,28,0.0103978,0.0152582,0.00602137,0.00734909
2,29,0.00962409,0.0106581,0.000576301,0.00555115
2,30,0.00379796,0.00609317,0.00132182,0.00735001
2,31,0.0097296,0.0094608,0.000656704,0.0026711
2,32,0.0084567,0.00651238,0.0027139,0.00371668
2,33,0.00321052,0.0091207,0.00670252,0.00430307
2,34,0.0051,0.0016,0.0085,0.0075
2,35,0.0057,0.0026,0.0097,0.0022
3,0,0.180623,0.347972,0.0620583,0.294387
3,1,0.18811,0.365503,0.0629164,0.29391
3,2,0.199764,0.391715,0.0641415,0.293351
3,3,0.212356,0.425213,0.066256,0.291844
3,4,0.227238,0.461916,0.0686479,0.290596
3,5,0.251579,0.515082,0.0724598,0.289815
3,6,0.289956,0.596559,0.0785162,0.289021
3,7,0.336489,0.693996,0.0859064,0.288298
3,8,0.383279,0.789406,0.0933375,0.288014
3,9,0.425888,0.873889,0.100199,0.288164
3,10,0.463968,0.946552,0.10665,0.288751
3,11,0.503989,1.02027,0.114178,0.289689
3,12,0.550798,1.10523,0.123195,0.290534
3,13,0.595535,1.18557,0.131793,0.290257
3,14,0.623553,1.23458,0.137251,0.287465
3,15,0.631067,1.24501,0.139051,0.279149
3,16,0.610774,1.20381,0.134464,0.262217
3,17,0.559456,1.10204,0.124244,0.2359
3,18,0.479536,0.94796,0.109142,0.197312
3,19,0.389715,0.764951,0.0880809,0.158893
3,20,0.294997,0.58265,0.0683374,0.117263
3,21,0.211753,0.417189,0.0511795,0.0821656
3,22,0.145552,0.290772,0.0405725,0.0621128
3,23,0.0960558,0.194528,0.0234026,0.0386679
3,24,0.0616401,0.122784,0.0189996,0.0267429
3,25,0.0436819,0.084299,0.013003,0.0204213
3,26,0.0295172,0.0460353,0.0144575,0.0145646
3,27,0.0118143,0.0246397,0.00761695,0.00959609
3,28,0.00948029,0.0222459,0.010728,0.00746629
3,29,0.00485371,0.00899961,0.00741333,0.00495985
3,30,0.00295769,0.00860229,0.0038568,0.00261928
3,31,0.00353984,0.00647729,0.00620576,0.00373321
3,32,0.00738437,0.00156745,0.00852017,0.00322484
3,33,0.000515728,0.00283096,0.000303858,0.00800452
3,34,0.0053,0,0.005,0.0064
3,35,0.0037,0.0003,0.0026,0.0067
4,0,0.210831,0.40879,0.0647206,0.294218
4,1,0.218439,0.425172,0.0657884,0.293994
4,2,0.228994,0.44874,0.0672107,0.29354
4,3,0.241438,0.478198,0.0691883,0.292724
4,4,0.257821,0.516252,0.072021,0.291803
4,5,0.284894,0.576438,0.0768941,0.290788
4,6,0.326259,0.664588,0.0840035,0.289906
4,7,0.375749,0.767989,0.0924955,0.289213
4,8,0.425656,0.869909,0.10101,0.288911
4,9,0.470859,0.95915,0.108778,0.289148
4,10,0.512272,1.03828,0.116208,0.289811
4,11,0.555507,1.11842,0.124615,0.290909
4,12,0.600307,1.1992,0.133194,0.29229
4,13,0.639636,1.26811,0.140388,0.29361
4,14,0.668183,1.31817,0.146284,0.293798
4,15,0.68503,1.34698,0.150048,0.291701
4,16,0.681919,1.33959,0.149936,0.283636
4,17,0.648503,1.27517,0.143402,0.264591
4,18,0.580297,1.14257,0.129929,0.232845
4,19,0.486334,0.956748,0.110594,0.190716
4,20,0.379696,0.74858,0.0858618,0.150272
4,21,0.283225,0.555808,0.0644652,0.107041
4,22,0.195262,0.389746,0.0447229,0.0720117
4,23,0.135302,0.267364,0.0380605,0.0512806
4,24,0.0870219,0.173601,0.0217368,0.0358839
4,25,0.0585441,0.110369,0.014659,0.028052
4,26,0.0383931,0.068988,0.0134039,0.0155032
4,27,0.0179647,0.0334608,0.0111283,0.0113317
4,28,0.0149564,0.0273234,0.00779333,0.00644784
4,29,0.0102675,0.0144372,0.00743399,0.00804706
4,30,0.00404941,0.0103765,0.00752012,0.0077151
4,31,0.00645248,0.00810321,0.00198575,0.00772236
4,32,0.00161125,0.00421792,0.0037519,0.00626011
4,33,0.00726866,0.00583676,0.00601694,0.00411956
4,34,0.00231096,0.00222184,0.00870269,0.00430306
4,35,0.0043,0.0063,0.0004,0
5,0,0.243094,0.474126,0.0686251,0.294006
5,1,0.251835,0.49183,0.0694874,0.293935
5,2,0.263327,0.515585,0.0710169,0.293802
5,3,0.276499,0.544249,0.0730851,0.293414
5,4,0.294652,0.586517,0.0769383,0.292438
5,5,0.327033,0.6577,0.0831311,0.291407
5,6,0.371651,0.752381,0.0912682,0.290564
5,7,0.422108,0.85812,0.100767,0.289867
5,8,0.473481,0.96303,0.110269,0.289603
5,9,0.520534,1.05576,0.118932,0.289918
5,10,0.563775,1.13833,0.127151,0.29066
5,11,0.603483,1.21207,0.13479,0.291664
5,12,0.637778,1.27322,0.141382,0.292889
5,13,0.669085,1.32615,0.147182,0.294369
5,14,0.694477,1.36786,0.151929,0.295659
5,15,0.713627,1.40054,0.156012,0.295929
5,16,0.721882,1.41578,0.158482,0.293299
5,17,0.709408,1.39485,0.157618,0.2823
5,18,0.662121,1.30527,0.148126,0.258479
5,19,0.576854,1.14076,0.132057,0.223149
5,20,0.471061,0.930215,0.109015,0.17915
5,21,0.356034,0.708601,0.0853882,0.136245
5,22,0.2628,0.514314,0.0608989,0.0925496
5,23,0.178557,0.354464,0.0429551,0.0653763
5,24,0.125028,0.241061,0.0279779,0.0441317
5,25,0.0831098,0.150444,0.0224166,0.0264709
5,26,0.0503171,0.0958701,0.0122825,0.0198001
5,27,0.0328876,0.0566716,0.00877522,0.0141483
5,28,0.0222511,0.038532,0.0077483,0.0121162
5,29,0.0105134,0.0137943,0.00816195,0.0054154
5,30,0.0123764,0.0157813,0.00444108,0.00299978
5,31,0.00575353,0.00891478,0.00608344,0.00405349
5,32,0.00618485,0.00727389,0.00754563,0.00416531
5,33,0.0064369,0.00307755,0.00466008,0.00116703
5,34,0.00787916,0.00606018,0.00572022,0.00692176
5,35,0.0044,0.0087,0.0033,0.002
6,0,0.284374,0.558581,0.0742424,0.29366
6,1,0.291924,0.573222,0.0749952,0.293722
6,2,0.301595,0.592217,0.0762079,0.293793
6,3,0.314307,0.61892,0.0783444,0.293613
6,4,0.33644,0.670502,0.0834834,0.292474
6,5,0.373873,0.751971,0.0909585,0.291474
6,6,0.420624,0.850713,0.0999453,0.290727
6,7,0.472177,0.958921,0.110578,0.290076
6,8,0.52415,1.06475,0.120906,0.289928
6,9,0.570436,1.15583,0.12991,0.290296
6,10,0.609593,1.23011,0.137365,0.291034
6,11,0.639219,1.28443,0.142743,0.291853
6,12,0.663802,1.32865,0.147847,0.292668
6,13,0.690532,1.37261,0.15308,0.294145
6,14,0.713778,1.40981,0.15748,0.295544
6,15,0.73291,1.44279,0.16181,0.296214
6,16,0.747314,1.46874,0.165471,0.295777
6,17,0.749001,1.47396,0.167144,0.291243
6,18,0.724035,1.42847,0.163498,0.276333
6,19,0.659943,1.30407,0.150093,0.246776
6,20,0.558202,1.10735,0.130267,0.206716
6,21,0.440511,0.875557,0.104535,0.162249
6,22,0.330347,0.652306,0.0816504,0.12072
6,23,0.232192,0.466218,0.0546197,0.0804083
6,24,0.158059,0.318892,0.0422376,0.0544911
6,25,0.111605,0.208276,0.0313461,0.0378084
6,26,0.0723714,0.131993,0.0212035,0.0286009
6,27,0.0382094,0.0785497,0.00894652,0.0165861
6,28,0.0267769,0.0515806,0.00784725,0.0122423
6,29,0.0203355,0.0290543,0.00645653,0.00852794
6,30,0.00670028,0.0143066,0.00576515,0.00410749
6,31,0.00421512,0.0103379,0.00400568,0.00360875
6,32,0.00390737,0.0116173,0.00450567,0.0023391
6,33,0.0024201,0.00294572,0.00603143,0.00114538
6,34,0.00673413,0.00247389,0.00915916,0.00906336
6,35,0.00944122,0.00918337,0.00441066,0.0040113
7,0,0.333096,0.660175,0.0815707,0.292981
7,1,0.340589,0.673174,0.0821477,0.293296
7,2,0.345917,0.686575,0.0835679,0.292893
7,3,0.358078,0.714227,0.0864848,0.292438
7,4,0.38466,0.772715,0.0924673,0.29171
7,5,0.425098,0.859697,0.101036,0.290891
7,6,0.47394,0.963064,0.111311,0.290184
7,7,0.526082,1.07155,0.122254,0.289733
7,8,0.574943,1.17025,0.132415,0.289783
7,9,0.615282,1.24897,0.140487,0.290225
7,10,0.645335,1.30521,0.146201,0.290891
7,11,0.667115,1.34477,0.150461,0.291544
7,12,0.688227,1.3814,0.154894,0.292445
7,13,0.712076,1.42156,0.159762,0.293616
7,14,0.734043,1.45753,0.164387,0.294832
7,15,0.754333,1.49084,0.168735,0.295887
7,16,0.770253,1.51614,0.172001,0.296678
7,17,0.777327,1.53286,0.175029,0.294727
7,18,0.768977,1.52091,0.17503,0.28632
7,19,0.727351,1.44125,0.167219,0.265592
7,20,0.642981,1.27692,0.150389,0.230495
7,21,0.530836,1.05554,0.125944,0.186169
7,22,0.40843,0.816373,0.101352,0.141453
7,23,0.301853,0.593281,0.074332,0.10242
7,24,0.20687,0.415772,0.0552567,0.0704604
7,25,0.144404,0.281557,0.0378444,0.0517664
7,26,0.0914723,0.183053,0.0292995,0.030722
7,27,0.0546644,0.111536,0.0195069,0.0231669
7,28,0.0338379,0.0672242,0.00904044,0.0172697
7,29,0.0170459,0.0394632,0.00441133,0.00773747
7,30,0.0145184,0.0284182,0.00805613,0.00669498
7,31,0.0078034,0.0108865,0.00887322,0.00543162
7,32,0.00878503,0.00920918,0.00762749,0.00408095
7,33,0.00101399,0.00383956,0.00153603,0.00385126
7,34,0.00990848,0.010528,0.00660502,0.00321266
7,35,0.00906093,0.00372349,0.000915946,0.000316906
8,0,0.380702,0.763129,0.0897512,0.29177
8,1,0.386331,0.773253,0.0899915,0.291899
8,2,0.394176,0.792551,0.0926392,0.291456
8,3,0.410011,0.828185,0.0968134,0.290988
8,4,0.439714,0.892333,0.103758,0.290444
8,5,0.482256,0.982866,0.113363,0.289854
8,6,0.531339,1.08615,0.124198,0.289331
8,7,0.57869,1.18471,0.13454,0.288979
8,8,0.620372,1.26767,0.143466,0.289262
8,9,0.652257,1.32917,0.149966,0.289732
8,10,0.675869,1.37272,0.154863,0.290384
8,11,0.69498,1.4068,0.158752,0.291069
8,12,0.714493,1.44084,0.163178,0.291879
8,13,0.736715,1.4787,0.168043,0.29291
8,14,0.757421,1.5126,0.172462,0.294037
8,15,0.775926,1.54157,0.176306,0.295189
8,16,0.791028,1.56489,0.179425,0.29611
8,17,0.801011,1.58584,0.182835,0.295481
8,18,0.803862,1.59507,0.185299,0.291191
8,19,0.782078,1.55629,0.182325,0.278228
8,20,0.720108,1.43485,0.170658,0.251403
8,21,0.61947,1.23421,0.148155,0.213581
8,22,0.495094,0.993093,0.121257,0.168932
8,23,0.372369,0.745315,0.0915299,0.126233
8,24,0.269151,0.536516,0.0678418,0.0865862
8,25,0.189366,0.368153,0.0499821,0.0638629
8,26,0.127093,0.245319,0.0357039,0.0380691
8,27,0.0779412,0.152127,0.0263791,0.0220427
8,28,0.0459807,0.0992286,0.0168768,0.0189677
8,29,0.0329576,0.0501715,0.0106289,0.0159082
8,30,0.0239561,0.0296789,0.00982849,0.00483919
8,31,0.010535,0.0240967,0.00917436,0.00956243
8,32,0.00811039,0.00872191,0.009191,0.00357386
8,33,0.00492581,0.00789899,0.00991309,0.00284782
8,34,0.00263928,0.00829795,0.0033927,0.00869793
8,35,0.00522961,0.00266314,0.00853321,0.00513499
9,0,0.427954,0.870207,0.099469,0.289911
9,1,0.432568,0.879781,0.100376,0.289879
9,2,0.444302,0.906057,0.103145,0.289501
9,3,0.46461,0.949995,0.10857,0.289255
9,4,0.497046,1.01883,0.11649,0.288951
9,5,0.540037,1.10904,0.126539,0.288642
9,6,0.585306,1.20329,0.136909,0.288397
9,7,0.6254,1.28584,0.146108,0.288325
9,8,0.658482,1.35204,0.15353,0.288533
9,9,0.684111,1.40087,0.159173,0.289047
9,10,0.704377,1.43776,0.163497,0.289688
9,11,0.721977,1.46949,0.167629,0.290303
9,12,0.741844,1.50467,0.172355,0.291078
9,13,0.762225,1.53957,0.176996,0.292003
9,14,0.779603,1.56751,0.180678,0.29299
9,15,0.797154,1.5933,0.184246,0.294294
9,16,0.813341,1.61795,0.187662,0.295348
9,17,0.825173,1.6424,0.191607,0.295175
9,18,0.834673,1.66398,0.195568,0.293267
9,19,0.829318,1.656,0.196274,0.28586
9,20,0.790023,1.58051,0.189314,0.267314
9,21,0.707557,1.4161,0.171274,0.236751
9,22,0.589718,1.1813,0.14625,0.194188
9,23,0.460719,0.921952,0.112693,0.148515
9,24,0.337983,0.68044,0.0848475,0.109781
9,25,0.242714,0.477954,0.0597956,0.0769932
9,26,0.16165,0.319445,0.0456803,0.0563501
9,27,0.100697,0.19833,0.0262268,0.032965
9,28,0.0719677,0.13651,0.0202691,0.0207621
9,29,0.0397225,0.0720643,0.0103999,0.0150096
9,30,0.0227598,0.0434559,0.00544021,0.0111899
9,31,0.0156896,0.0234312,0.0103887,0.00766174
9,32,0.0101414,0.0110686,0.0106581,0.00268195
9,33,0.00303799,0.00555652,0.00575687,0.00508917
9,34,0.0030819,0.00490471,0.004109,0.00481931
9,35,0.00295797,0.00592496,0.00826687,0.00176964
10,0,0.47735,0.984893,0.110753,0.287655
10,1,0.483651,0.997818,0.112143,0.287657
10,2,0.495659,1.02311,0.115166,0.287606
10,3,0.517617,1.06956,0.120803,0.287498
10,4,0.549636,1.13631,0.128834,0.287462
10,5,0.589299,1.21821,0.1384,0.287465
10,6,0.628655,1.29849,0.14745,0.287536
10,7,0.662133,1.36794,0.1559,0.287531
10,8,0.689022,1.42232,0.162375,0.287672
10,9,0.71075,1.46279,0.167408,0.288272
10,10,0.72917,1.49666,0.171689,0.288822
10,11,0.748029,1.5314,0.176547,0.289432
10,12,0.767298,1.56593,0.181387,0.29016
10,13,0.784941,1.59551,0.185403,0.291041
10,14,0.800592,1.61934,0.188783,0.292119
10,15,0.818035,1.64522,0.192463,0.293368
10,16,0.835316,1.67242,0.196378,0.294387
10,17,0.849962,1.7017,0.201071,0.294481
10,18,0.862966,1.72895,0.205685,0.293874
10,19,0.86869,1.74192,0.208817,0.290644
10,20,0.850977,1.70665,0.20632,0.27972
10,21,0.792548,1.58845,0.193314,0.25679
10,22,0.689394,1.3832,0.170521,0.21945
10,23,0.558747,1.11993,0.138258,0.177154
10,24,0.424813,0.855011,0.105765,0.131414
10,25,0.310828,0.617402,0.0785773,0.0982249
10,26,0.209035,0.422545,0.0544952,0.0636697
10,27,0.13368,0.2691,0.0413556,0.0445143
10,28,0.093744,0.18153,0.028079,0.0317258
10,29,0.0536647,0.110919,0.0170835,0.0219912
10,30,0.0364529,0.061269,0.00799146,0.00848204
10,31,0.0174081,0.0336031,0.0102717,0.00741335
10,32,0.0139078,0.022606,0.00566721,0.00497486
10,33,0.012113,0.0142039,0.0107831,0.00962322
10,34,0.0106268,0.00584256,0.000462193,0.00956077
10,35,0.00292663,0.0092704,0.00531265,0.000215135
11,0,0.51775,1.07948,0.120121,0.285704
11,1,0.525962,1.09587,0.122057,0.285808
11,2,0.541222,1.12703,0.126136,0.285986
11,3,0.563411,1.1732,0.131858,0.286029
11,4,0.591546,1.23116,0.139194,0.286183
11,5,0.626242,1.30209,0.148071,0.286419
11,6,0.66154,1.37452,0.156997,0.286575
11,7,0.69081,1.4343,0.164361,0.286719
11,8,0.71284,1.47665,0.169552,0.287148
11,9,0.731621,1.51209,0.174235,0.287634
11,10,0.750909,1.54782,0.179227,0.288231
11,11,0.770752,1.58556,0.184505,0.28869
11,12,0.789112,1.61972,0.189537,0.289277
11,13,0.805209,1.64686,0.19346,0.290094
11,14,0.820776,1.67042,0.196912,0.291189
11,15,0.838834,1.69754,0.20094,0.292448
11,16,0.857154,1.72739,0.205424,0.293401
11,17,0.872635,1.75589,0.209839,0.293778
11,18,0.886915,1.78361,0.214454,0.293873
11,19,0.89869,1.80776,0.218743,0.29289
11,20,0.89837,1.80495,0.220088,0.287646
11,21,0.864558,1.73715,0.213539,0.272928
11,22,0.784659,1.57567,0.19459,0.24343
11,23,0.662192,1.33246,0.167854,0.205476
11,24,0.525891,1.05507,0.134738,0.157845
11,25,0.392836,0.78773,0.102855,0.119321
11,26,0.275177,0.555365,0.0732119,0.0821509
11,27,0.17961,0.367739,0.0473536,0.0595239
11,28,0.119753,0.244963,0.031908,0.0388533
11,29,0.0773693,0.150168,0.0225616,0.022774
11,30,0.0436603,0.0912965,0.0151401,0.0143948
11,31,0.0321271,0.0494827,0.00775347,0.0133606
11,32,0.0120428,0.0334214,0.0101878,0.0105903
11,33,0.0134295,0.0169652,0.0044773,0.00371268
11,34,0.00722154,0.0141652,0.00534629,0.00635171
11,35,0.00770945,0.00806569,0.0050171,0.00961001
12,0,0.548963,1.15053,0.127919,0.284697
12,1,0.558111,1.16961,0.130317,0.28473
12,2,0.574781,1.20414,0.134626,0.284805
12,3,0.596188,1.24705,0.139869,0.285068
12,4,0.621257,1.2996,0.147001,0.285195
12,5,0.655127,1.36916,0.156438,0.285554
12,6,0.689275,1.43962,0.165594,0.285758
12,7,0.713878,1.49063,0.171973,0.285793
12,8,0.734028,1.52784,0.177093,0.286497
12,9,0.75283,1.56237,0.181842,0.28713
12,10,0.771986,1.59785,0.186883,0.287731
12,11,0.790953,1.63345,0.192004,0.288249
12,12,0.807512,1.66589,0.196714,0.288523
12,13,0.82356,1.69298,0.200734,0.289338
12,14,0.841147,1.72078,0.205104,0.290498
12,15,0.860738,1.75176,0.209883,0.291702
12,16,0.879057,1.78093,0.214326,0.292718
12,17,0.89402,1.80576,0.218101,0.29337
12,18,0.910344,1.8355,0.223042,0.293836
12,19,0.927367,1.86684,0.228345,0.293904
12,20,0.936732,1.88345,0.231925,0.292015
12,21,0.924026,1.85764,0.230153,0.284007
12,22,0.869594,1.74932,0.217874,0.263669
12,23,0.767353,1.54459,0.194188,0.230362
12,24,0.630309,1.27034,0.160765,0.188073
12,25,0.485895,0.979456,0.127418,0.146457
12,26,0.35083,0.706311,0.0935339,0.103073
12,27,0.236454,0.480036,0.0612839,0.0720124
12,28,0.155927,0.315727,0.0481858,0.0466986
12,29,0.10398,0.195844,0.0331295,0.027366
12,30,0.0619454,0.126782,0.0166385,0.0165602
12,31,0.0397024,0.0715837,0.0129254,0.0116147
12,32,0.0205416,0.0425431,0.0120346,0.014299
12,33,0.0156568,0.0233641,0.0112631,0.00513247
12,34,0.00651182,0.0142088,0.00741036,0.00641363
12,35,0.00486894,0.00970456,0.00194421,0.00443249
13,0,0.578322,1.21696,0.135512,0.283902
13,1,0.587368,1.23563,0.138042,0.284006
13,2,0.602442,1.267,0.142183,0.284108
13,3,0.621774,1.30749,0.147514,0.284194
13,4,0.648812,1.3628,0.155251,0.28459
13,5,0.684018,1.43576,0.165386,0.284941
13,6,0.716608,1.5034,0.174582,0.285174
13,7,0.740536,1.55187,0.181186,0.285476
13,8,0.759667,1.58886,0.186328,0.285939
13,9,0.776752,1.61996,0.190723,0.28657
13,10,0.793923,1.65062,0.195132,0.287237
13,11,0.811527,1.68217,0.199825,0.287922
13,12,0.828274,1.71255,0.204339,0.288481
13,13,0.84627,1.74453,0.209304,0.289241
13,14,0.866468,1.77986,0.214855,0.290146
13,15,0.885322,1.81119,0.219808,0.291138
13,16,0.902346,1.83798,0.223988,0.292121
13,17,0.918161,1.86251,0.227832,0.293014
