x,y,beta,gamma,rx,ry
0,0,0.0727342,0.138138,0.0554398,0.293772
0,1,0.0951441,0.190469,0.0569117,0.292274
0,2,0.122962,0.24968,0.0588735,0.291506
0,3,0.156375,0.322223,0.06159,0.290358
0,4,0.187623,0.392797,0.0646652,0.288815
0,5,0.20927,0.443737,0.0670567,0.28739
0,6,0.227712,0.488104,0.0698847,0.286058
0,7,0.259857,0.558165,0.0744687,0.285091
0,8,0.293597,0.632097,0.0794114,0.284
0,9,0.327905,0.697927,0.0842384,0.284503
0,10,0.370327,0.775232,0.0900533,0.285818
0,11,0.41449,0.857059,0.096945,0.286921
0,12,0.450746,0.923726,0.102417,0.287783
0,13,0.488573,0.990795,0.109765,0.287478
0,14,0.534032,1.06968,0.118406,0.283847
0,15,0.565943,1.12252,0.124181,0.275983
0,16,0.570942,1.12561,0.124453,0.262951
0,17,0.543864,1.06857,0.119557,0.241077
0,18,0.488137,0.954847,0.107065,0.212022
0,19,0.40612,0.794519,0.0914769,0.174419
0,20,0.315536,0.614924,0.0736883,0.132874
0,21,0.230349,0.44714,0.0529792,0.0937746
0,22,0.157036,0.313029,0.0391655,0.0673261
0,23,0.107456,0.209568,0.0296926,0.0487479
0,24,0.0718782,0.136735,0.0191073,0.0341915
0,25,0.0440934,0.0812627,0.0107723,0.0186388
0,26,0.0252971,0.0525416,0.00747581,0.0159403
0,27,0.0162579,0.0254811,0.00837093,0.0123166
0,28,0.0092118,0.0186052,0.00415064,0.00887529
0,29,0.00954147,0.0123411,0.00841063,0.00815718
0,30,0.00625244,0.00619402,0.00368867,0.000436581
0,31,0.00267129,0.00224344,0.00940755,0.00915342
0,32,0.000436161,0.00467282,0.00873182,0.00414321
0,33,0.006661,0.000623193,0.00761448,0.00851895
0,34,0.00720336,6.70343e-06,0.00570081,0.000701019
0,35,0.000302042,0.00150404,0.00840048,0.00240061
1,0,0.0997891,0.188603,0.0563624,0.294254
1,1,0.115882,0.223053,0.0574305,0.293779
1,2,0.141123,0.281558,0.059606,0.292239
1,3,0.167834,0.342309,0.06195,0.290819
1,4,0.191904,0.397793,0.0646834,0.289437
1,5,0.215436,0.45239,0.0676101,0.288046
1,6,0.23944,0.507655,0.0709969,0.286756
1,7,0.271876,0.582156,0.0759489,0.285112
1,8,0.302359,0.65364,0.080775,0.283322
1,9,0.33719,0.71731,0.0857018,0.284377
1,10,0.384391,0.803247,0.0926479,0.285864
1,11,0.430932,0.888636,0.0997852,0.287223
1,12,0.472123,0.963106,0.106974,0.288551
1,13,0.523761,1.05568,0.116707,0.289992
1,14,0.584132,1.16257,0.128276,0.291117
1,15,0.631655,1.24541,0.137384,0.290977
1,16,0.654387,1.28335,0.141878,0.287689
1,17,0.649249,1.27028,0.140687,0.277599
1,18,0.610328,1.19204,0.132651,0.256645
1,19,0.532626,1.04365,0.11802,0.219848
1,20,0.43394,0.846584,0.0946108,0.178562
1,21,0.324128,0.637499,0.0742924,0.13084
1,22,0.230911,0.451328,0.0521472,0.0889397
1,23,0.15387,0.302478,0.0345299,0.06262
1,24,0.0970464,0.196799,0.0235098,0.0387396
1,25,0.0626135,0.121641,0.0195192,0.0303141
1,26,0.0398188,0.0777417,0.0145331,0.0177985
1,27,0.0238994,0.0420451,0.00934736,0.0106269
1,28,0.0141202,0.0266734,0.00491374,0.0100333
1,29,0.00937677,0.016972,0.0105974,0.00275568
1,30,0.0101726,0.00704702,0.00171367,0.00233738
